ქალაქი,"ID ქალაქი",სკოლა,"ID სკოლა"
სიღნაღი,45,ნუკრიანის,1540
სიღნაღი,45,"ნუკრიანის 1",1541
სიღნაღი,45,"პროგრესი 010",1542
სიღნაღი,45,საქობოს,1543
სიღნაღი,45,სიღნაღის,1544
სიღნაღი,45,ტიბაანის,1545
სიღნაღი,45,"ქვედა ბოდბის",1546
სიღნაღი,45,"ქვემო ბოდბის",1547
სიღნაღი,45,წნორის,1548
სიღნაღი,45,"წნორის 1",1549
სიღნაღი,45,"წნორის 3",1550
სიღნაღი,45,ხირსის,1551
სიღნაღი,45,"შპს პროგრესი 90",1552
ტყიბული,46,1,1553
ტყიბული,46,4,1554
ტყიბული,46,6,1555
ტყიბული,46,გელათის,1556
ტყიბული,46,გურნის,1557
ტყიბული,46,კურსების,1558
ტყიბული,46,ორპირის,1559
ტყიბული,46,ციხიას,1560
ტყიბული,46,ხრესილის,1561
ურეკი,47,ურეკის,1562
ურეკი,47,"წმინდა ნიკოლოზის",1563
ფოთი,48,1,1564
ფოთი,48,2,1565
ფოთი,48,3,1566
ფოთი,48,4,1567
ფოთი,48,5,1568
ფოთი,48,6,1569
ფოთი,48,7,1570
ფოთი,48,8,1571
ფოთი,48,11,1572
ფოთი,48,12,1573
ფოთი,48,14,1574
ფოთი,48,15,1575
ფოთი,48,"აფხაზეთის 21",1576
ფოთი,48,ბალავარი,1577
ფოთი,48,გიმნაზია,1578
ფოთი,48,"თამარ ფაჩულიას საავტორო სკოლა-გიმნაზია",1579
ფოთი,48,"ფაჩულიას გიმნაზია",1580
ფოთი,48,"შპს გიმნაზია",1581
ფოთი,48,"წმინდა ნიკოლოზის",1582
ფოთი,48,ჭალადიდის,1583
ქარელი,49,1,1584
ქარელი,49,2,1585
ქარელი,49,3,1586
ქარელი,49,აბანოს,1587
ქარელი,49,აბისის,1588
ქარელი,49,აგარის,1589
ქარელი,49,ავლევის,1590
ქარელი,49,"ატოცის საჯარო",1591
ქარელი,49,ახალდაბის,1592
ქარელი,49,ახალსოფლის,1593
ქარელი,49,ბებნისის,1594
ქარელი,49,ბერძენაულის,1595
ქარელი,49,ბრეთის,1596
ქარელი,49,გვერძინეთის,1597
ქარელი,49,გიმნაზია,1598
ქარელი,49,"გიორგი მთაწმინდელის",1599
ქარელი,49,დვანის,1600
ქარელი,49,დირბის,1601
ქარელი,49,ვაყის,1602
ქარელი,49,"ზემო ხვედურეთის",1603
ქარელი,49,ზეღდულეთის,1604
ქარელი,49,თამარაშენის,1605
ქარელი,49,კეხიჯვრის,1606
ქარელი,49,მოხისის,1607
ქარელი,49,რუისის,1608
ქარელი,49,"რუისის 1",1609
ქარელი,49,"რუისის 2",1610
ქარელი,49,"რუისის 3",1611
ქარელი,49,სამწევრისის,1612
ქარელი,49,სასირეთის,1613
ქარელი,49,სასულიერო,1614
ქარელი,49,საციხურის,1615
ქარელი,49,ტახტისძირის,1616
ქარელი,49,ურბნისის,1617
ქარელი,49,ფცის,1618
ქარელი,49,ქარელის,1619
ქარელი,49,"ქვემო ხვედურეთის",1620
ქარელი,49,ქვენატკოცის,1621
ქარელი,49,"ღირსი მამა გიორგი მთამინდელის",1622
ქარელი,49,ცერონისის,1623
ქარელი,49,ძლევიჯვრის,1624
ქარელი,49,"წმინდა გიორგის",1625
ქარელი,49,ხეობის,1626
ქედა,50,ახოს,1627
ქედა,50,გეგელიძეების,1628
ქედა,50,გოგიაშვილების,1629
ქედა,50,"დაბა ქედის",1630
ქედა,50,დანდალოს,1631
ქედა,50,ინაშარიძეების,1632
ქედა,50,კოლიტაურის,1633
ქედა,50,მერისის,1634
ქედა,50,ოქტომბრის,1635
ქედა,50,"პირველი მაისის",1636
ქედა,50,უჩხითის,1637
ქედა,50,"ქვედა მახუნცეთის",1638
ქედა,50,ძენწმანის,1639
ქედა,50,წონიარისის,1640
ქედა,50,ჯალაბაშვილების,1641
ქობულეთი,51,1,1642
ქობულეთი,51,2,1643
ქობულეთი,51,3,1644
ქობულეთი,51,5,1645
ქობულეთი,51,6,1646
ქობულეთი,51,8,1647
ქობულეთი,51,ალამბრის,1648
ქობულეთი,51,აჭყვას,1649
ქობულეთი,51,აჭყვისთავის,1650
ქობულეთი,51,ბობოყვათის,1651
ქობულეთი,51,ბუკნარის,1652
ქობულეთი,51,გვარას,1653
ქობულეთი,51,გორგაძეების,1654
ქობულეთი,51,დაგვას,1655
ქობულეთი,51,"ელიტ სქული",1656
ქობულეთი,51,"ზედა აჭყვას",1657
ქობულეთი,51,"ზედა კვირიკეს",1658
ქობულეთი,51,"ზედა სამების",1659
ქობულეთი,51,ზენითის,1660
ქობულეთი,51,"კვირიკეს 1",1661
ქობულეთი,51,"კვირიკეს 2",1662
ქობულეთი,51,"კირიონ მეორის",1663
ქობულეთი,51,კონდიდის,1664
ქობულეთი,51,ლეღვას,1665
ქობულეთი,51,"ლეღვას 1",1666
ქობულეთი,51,"ლეღვას 2",1667
ქობულეთი,51,ლიცეუმი,1668
ქობულეთი,51,"მედიანა 2011",1669
ქობულეთი,51,"მეფე დავითის",1670
ქობულეთი,51,მუხაესტატეს,1671
ქობულეთი,51,ნაკაიძეების,1672
ქობულეთი,51,ოჩხამურის,1673
ქობულეთი,51,სამების,1674
ქობულეთი,51,სასულიერო,1675
ქობულეთი,51,საჩინოს,1676
ქობულეთი,51,სახალვაშოს,1677
ქობულეთი,51,სკურას,1678
ქობულეთი,51,"სოფელ ქობულეთის",1679
ქობულეთი,51,ფარნავაზი,1680
ქობულეთი,51,ქაქუთის,1681
ქობულეთი,51,"ქვედა კვირიკეს",1682
ქობულეთი,51,"ქვედა სამების",1683
ქობულეთი,51,"ქვემო სამების",1684
ქობულეთი,51,ქობულეთის,1685
ქობულეთი,51,შუაღელის,1686
ქობულეთი,51,"ჩაისუბნის 2",1687
ქობულეთი,51,"ჩაქვის 2",1688
ქობულეთი,51,"ცეცხლაურის 1",1689
ქობულეთი,51,"ცეცხლაურის 2",1690
ქობულეთი,51,ციხისძირის,1691
ქობულეთი,51,წყავროკის,1692
ქობულეთი,51,წყაროსთავის,1693
ქობულეთი,51,ჭახათის,1694
ქობულეთი,51,ხალას,1695
ქობულეთი,51,ხუცუბნის,1696
ქობულეთი,51,ჯიხანჯურის,1697
ქუთაისი,2,1,1698
ქუთაისი,2,2,1699
ქუთაისი,2,3,1700
ქუთაისი,2,4,1701
ქუთაისი,2,5,1702
ქუთაისი,2,6,1703
ქუთაისი,2,7,1704
ქუთაისი,2,8,1705
ქუთაისი,2,9,1706
ქუთაისი,2,10,1707
ქუთაისი,2,11,1708
ქუთაისი,2,12,1709
ქუთაისი,2,13,1710
ქუთაისი,2,14,1711
ქუთაისი,2,15,1712
ქუთაისი,2,16,1713
ქუთაისი,2,17,1714
ქუთაისი,2,19,1715
ქუთაისი,2,20,1716
ქუთაისი,2,21,1717
ქუთაისი,2,22,1718
ქუთაისი,2,23,1719
ქუთაისი,2,24,1720
ქუთაისი,2,25,1721
ქუთაისი,2,26,1722
ქუთაისი,2,27,1723
ქუთაისი,2,28,1724
ქუთაისი,2,29,1725
ქუთაისი,2,30,1726
ქუთაისი,2,31,1727
ქუთაისი,2,32,1728
ქუთაისი,2,33,1729
ქუთაისი,2,34,1730
ქუთაისი,2,35,1731
ქუთაისი,2,36,1732
ქუთაისი,2,37,1733
ქუთაისი,2,38,1734
ქუთაისი,2,40,1735
ქუთაისი,2,41,1736
ქუთაისი,2,"21 საუკუნე",1737
ქუთაისი,2,"ალმა მატერი",1738
ქუთაისი,2,აფხაზეთის,1739
ქუთაისი,2,"აფხაზეთის 5",1740
ქუთაისი,2,"აფხაზეთის 6",1741
ქუთაისი,2,"ახალი ქართული სკოლა",1742
ქუთაისი,2,გიმნაზია,1743
ქუთაისი,2,გონი,1744
ქუთაისი,2,გოქაძე,1745
ქუთაისი,2,დემირელი,1746
ქუთაისი,2,ერუდიტი,1747
ქუთაისი,2,"იაკობ გოგებაშვილის",1748
ქუთაისი,2,იმედი,1749
ქუთაისი,2,ინტელექტი,1750
ქუთაისი,2,"კადეტთა სამხედრო ლიცეუმი",1751
ქუთაისი,2,კაჯიეხელის,1752
ქუთაისი,2,კვანტი,1753
ქუთაისი,2,ლამპარი,1754
ქუთაისი,2,მერმისი,1755
ქუთაისი,2,მომავალი,1756
ქუთაისი,2,მომავლის,1757
ქუთაისი,2,ნიკოლაძის,1758
ქუთაისი,2,პროგრესი,1759
ქუთაისი,2,"სიმონეთის 1",1760
ქუთაისი,2,ტოლების,1761
ქუთაისი,2,"ქართული სკოლა",1762
ქუთაისი,2,ქეიჯიესელი,1763
ქუთაისი,2,"ღონე ქვეყნისა",1764
ქუთაისი,2,"წმინდა ნინოს",1765
ყაზბეგი,53,არშის,1766
ყაზბეგი,53,გუდაურის,1767
ყვარელი,54,1,1768
ყვარელი,54,2,1769
ყვარელი,54,ალმატის,1770
ყვარელი,54,"ახალსოფლის 2",1771
ყვარელი,54,ბალღოჯიანის,1772
ყვარელი,54,გავაზის,1773
ყვარელი,54,ენისელის,1774
ყვარელი,54,ზინობიანის,1775
ყვარელი,54,"ილია მართლის",1776
ყვარელი,54,საბუის,1777
ყვარელი,54,სანავარდოს,1778
ყვარელი,54,შაქრიანის,1779
ყვარელი,54,"შილდის 1",1780
ყვარელი,54,"შილდის 2",1781
ყვარელი,54,წიწკანაანთსერის,1782
ყვარელი,54,ჭიკაანის,1783
შუახევი,55,ბრილის,1784
შუახევი,55,ბუთურაულის,1785
შუახევი,55,"გრიგოლ ხანძთელის",1786
შუახევი,55,კვიახიძეების,1787
შუახევი,55,ნაღვარევის,1788
შუახევი,55,ნიგაზეულის,1789
შუახევი,55,ტაკიძეების,1790
შუახევი,55,ფურტიოს,1791
შუახევი,55,შუახევის,1792
შუახევი,55,ჩანჩხალოს,1793
შუახევი,55,ცინარეთის,1794
შუახევი,55,ცხემლისის,1795
შუახევი,55,წაბლანის,1796
შუახევი,55,წყაროთის,1797
შუახევი,55,ჭალის,1798
შუახევი,55,ჭვანის,1799
შუახევი,55,ხაბელაშვილების,1800
შუახევი,55,ხიჭაურის,1801
ჩოხატაური,56,1,1802
ჩოხატაური,56,ბასილეთის,1803
ჩოხატაური,56,სამრევლოს,1804
ჩოხატაური,56,სასულიერო,1805
ჩოხატაური,56,ქვენობნის,1806
ჩოხატაური,56,"ყოვლადწმინდა ღვთისმშობლის",1807
ჩოხატაური,56,ჩოხატაურის,1808
ჩოხატაური,56,ჩხაკოურის,1809
ჩხოროწყუ,57,1,1810
ჩხოროწყუ,57,2,1811
ჩხოროწყუ,57,3,1812
ჩხოროწყუ,57,"აფხაზეთის 10",1813
ჩხოროწყუ,57,"ახუთის 1",1814
ჩხოროწყუ,57,"ახუთის 2",1815
ჩხოროწყუ,57,ზუმის,1816
ჩხოროწყუ,57,თაიას,1817
ჩხოროწყუ,57,"კირცხის 1",1818
ჩხოროწყუ,57,"კირცხის 2",1819
ჩხოროწყუ,57,ლესიჭინეს,1820
ჩხოროწყუ,57,ლეწურწუმეს,1821
ჩხოროწყუ,57,"მეორე ჭოღის",1822
ჩხოროწყუ,57,"მოდინახეს 1",1823
ჩხოროწყუ,57,მუხურის,1824
ჩხოროწყუ,57,"მუხურის 1",1825
ჩხოროწყუ,57,"მუხურის 2",1826
ჩხოროწყუ,57,ნაკიანის,1827
ჩხოროწყუ,57,ნაფიჩხოვოს,1828
ჩხოროწყუ,57,"პირველი ჭოღის",1829
ჩხოროწყუ,57,ქვედა,1830
ჩხოროწყუ,57,"ქვედა ჩხოროწყუს",1831
ჩხოროწყუ,57,ჭოღის,1832
ჩხოროწყუ,57,"ჭოღის 2",1833
ჩხოროწყუ,57,"ხაბუმეს 1",1834
ჩხოროწყუ,57,"ხაბუმეს 3",1835
ჩხოროწყუ,57,ჯგალის,1836
ცაგერი,58,1,1837
ცაგერი,58,ბარდნალის,1838
ცაგერი,58,ზუბის,1839
ცაგერი,58,ლაჯანის,1840
ცაგერი,58,"ქვედა ცაგერის",1841
ცაგერი,58,ცაგერის,1842
წალენჯიხა,59,1,1843
წალენჯიხა,59,2,1844
წალენჯიხა,59,3,1845
წალენჯიხა,59,4,1846
წალენჯიხა,59,5,1847
წალენჯიხა,59,6,1848
წალენჯიხა,59,7,1849
წალენჯიხა,59,ეწერის,1850
წალენჯიხა,59,თაიას,1851
წალენჯიხა,59,"ლიის 1",1852
წალენჯიხა,59,"ლიის 2",1853
წალენჯიხა,59,ლიცეუმი,1854
წალენჯიხა,59,"მაზანდარის 4",1855
წალენჯიხა,59,მედანის,1856
წალენჯიხა,59,"მიქავას 1",1857
წალენჯიხა,59,"მიქავას 2",1858
წალენჯიხა,59,მუჟავას,1859
წალენჯიხა,59,"ნაკიფუს 1",1860
წალენჯიხა,59,"ნაფიჩხოვოს 1",1861
წალენჯიხა,59,"ობუჯის 1",1862
წალენჯიხა,59,"ობუჯის 2",1863
წალენჯიხა,59,ოჭანეს,1864
წალენჯიხა,59,"საკალანდიოს 3",1865
წალენჯიხა,59,"საჩინოს 1",1866
წალენჯიხა,59,"საჩინოს 2",1867
წალენჯიხა,59,"ფახულანის 1",1868
წალენჯიხა,59,"ფახულანის 2",1869
წალენჯიხა,59,ქიაჩი,1870
წალენჯიხა,59,ჩქვალერის,1871
წალენჯიხა,59,"ჭალის 1",1872
წალენჯიხა,59,"ჭალის 2",1873
წალენჯიხა,59,ჯგალის,1874
წალენჯიხა,59,"ჯვარის 1",1875
წალენჯიხა,59,"ჯვარის 2",1876
წალენჯიხა,59,"ჯვარის 3",1877
წალენჯიხა,59,"ჯვარის 4",1878
წალკა,60,1,1879
წალკა,60,2,1880
წალკა,60,არწივნის,1881
წალკა,60,ახალშენის,1882
წალკა,60,ბარეთის,1883
წალკა,60,ბედიანის,1884
წალკა,60,ბეშთაშენის,1885
წალკა,60,განთიადის,1886
წალკა,60,გუმბათის,1887
წალკა,60,დარაქოვის,1888
წალკა,60,დაშბაშის,1889
წალკა,60,"ზედა სკოლა",1890
წალკა,60,თრიალეთის,1891
წალკა,60,იმერის,1892
წალკა,60,კიზილკილისის,1893
წალკა,60,ნარდევანის,1894
წალკა,60,რეხის,1895
წალკა,60,საბეჭისის,1896
წალკა,60,სამების,1897
წალკა,60,საყდრიონის,1898
წალკა,60,ტბეთის,1899
წალკა,60,წალკის,1900
წალკა,60,წინწყაროს,1901
წალკა,60,"ხადიკის (ტბეთი)",1902
წალკა,60,ხანდოს,1903
წალკა,60,ხარების,1904
წალკა,60,ხაჩკოვის,1905
წალკა,60,ჯინისის,1906
წყალტუბო,61,1,1907
წყალტუბო,61,2,1908
წყალტუბო,61,3,1909
წყალტუბო,61,4,1910
წყალტუბო,61,"ახალი საყულიის",1911
წყალტუბო,61,ბანოჯის,1912
წყალტუბო,61,ბროწეულას,1913
წყალტუბო,61,"გაბრიელ ეპისკოპოსის",1914
წყალტუბო,61,"გეგუთის 1",1915
წყალტუბო,61,"გეგუთის 2",1916
წყალტუბო,61,გვიშტიბის,1917
წყალტუბო,61,გიმნაზია,1918
წყალტუბო,61,გუბისწყლის,1919
წყალტუბო,61,გუმათის,1920
წყალტუბო,61,დერჩის,1921
წყალტუბო,61,"დერჩის 1",1922
წყალტუბო,61,დღნორისის,1923
წყალტუბო,61,ვარციხჰესების,1924
წყალტუბო,61,"ზედა მესხეთის ბროწეულას",1925
წყალტუბო,61,კურსების,1926
წყალტუბო,61,"მაღლაკის 1",1927
წყალტუბო,61,"მაღლაკის 2",1928
წყალტუბო,61,"მეორე უბნის",1929
წყალტუბო,61,მესხეთის,1930
წყალტუბო,61,მუხიანის,1931
წყალტუბო,61,ორპირის,1932
წყალტუბო,61,ოფურჩხეთის,1933
წყალტუბო,61,ოფშკვითის,1934
წყალტუბო,61,ოცნება,1935
წყალტუბო,61,პატრიკეთის,1936
წყალტუბო,61,ჟონეთის,1937
წყალტუბო,61,რიონის,1938
წყალტუბო,61,"რიონის 2",1939
წყალტუბო,61,სასულიერო,1940
წყალტუბო,61,საყულიის,1941
წყალტუბო,61,სორმონის,1942
წყალტუბო,61,"სოფელ წყალტუბოს",1943
წყალტუბო,61,ტყაჩირის,1944
წყალტუბო,61,"ფარცხანაყანევის 1",1945
წყალტუბო,61,"ფარცხანაყანევის 2",1946
წყალტუბო,61,"ფარცხანაყანევის 3",1947
წყალტუბო,61,"ფარცხანაყანევის 4",1948
წყალტუბო,61,ქვილიშორის,1949
წყალტუბო,61,ქვიტირის,1950
წყალტუბო,61,ყუმისთავის,1951
წყალტუბო,61,ჩუნეშის,1952
წყალტუბო,61,"ცხუნკურის 1",1953
წყალტუბო,61,"ცხუნკურის 2",1954
წყალტუბო,61,წითელხევის,1955
წყალტუბო,61,წყალტუბოს,1956
წყალტუბო,61,ჭოგნარის,1957
ჭიათურა,62,1,1958
ჭიათურა,62,2,1959
ჭიათურა,62,3,1960
ჭიათურა,62,4,1961
ჭიათურა,62,5,1962
ჭიათურა,62,7,1963
ჭიათურა,62,"ანდრია პირველწოდებულის",1964
ჭიათურა,62,ბერეთისის,1965
ჭიათურა,62,გეზრულის,1966
ჭიათურა,62,დარკვეთის,1967
ჭიათურა,62,ეწერის,1968
ჭიათურა,62,ვაჭევის,1969
ჭიათურა,62,"ზედა უსახელოს",1970
ჭიათურა,62,"ზემო ჭალადიდის",1971
ჭიათურა,62,ზოდის,1972
ჭიათურა,62,თაბაგრების,1973
ჭიათურა,62,ითხვისის,1974
ჭიათურა,62,"ითხვისის 1",1975
ჭიათურა,62,"ითხვისის 2",1976
ჭიათურა,62,კაცხის,1977
ჭიათურა,62,"კორბოულის 2",1978
ჭიათურა,62,ლიცეუმი,1979
ჭიათურა,62,მანდაეთის,1980
ჭიათურა,62,მართლმადიდებლური,1981
ჭიათურა,62,მერევის,1982
ჭიათურა,62,მეჩხეთურის,1983
ჭიათურა,62,მორძგვეთის,1984
ჭიათურა,62,ნავარძეთის,1985
ჭიათურა,62,ნიგოზეთის,1986
ჭიათურა,62,ნილემი,1987
ჭიათურა,62,პერევისის,1988
ჭიათურა,62,რგანის,1989
ჭიათურა,62,რცხილათის,1990
ჭიათურა,62,სასულიერო,1991
ჭიათურა,62,სვერის,1992
ჭიათურა,62,სკინდორის,1993
ჭიათურა,62,ტყემლოვანის,1994
ჭიათურა,62,უსახელოს,1995
ჭიათურა,62,ქვაციხის,1996
ჭიათურა,62,"ქვედა ზოდის",1997
ჭიათურა,62,"ქვედა უსახელოს",1998
ჭიათურა,62,ღვითორის,1999
ჭიათურა,62,შუქრუთის,2000
ჭიათურა,62,"შუქრუთის 2",2001
ჭიათურა,62,ცხრუკვეთის,2002
ჭიათურა,62,წასრის,2003
ჭიათურა,62,წირქვალის,2004
ჭიათურა,62,წყალშავის,2005
ჭიათურა,62,ჭირქვალის,2006
ჭიათურა,62,ჭორვილის,2007
ჭიათურა,62,ხალიფაურის,2008
ჭიათურა,62,ხვაშითის,2009
ჭიათურა,62,"ხრეითის 1",2010
ჭიათურა,62,"ხრეითის 2",2011
ჭიათურა,62,ჯვარიეწრის,2012
ხარაგაული,63,1,2013
ხარაგაული,63,2,2014
ხარაგაული,63,3,2015
ხარაგაული,63,"ანდრია პირველწოდებულის",2016
ხარაგაული,63,ბაზალეთის,2017
ხარაგაული,63,ბორითის,2018
ხარაგაული,63,ბორის,2019
ხარაგაული,63,გედსამანიის,2020
ხარაგაული,63,"დაბა ხარაგაულის 3",2021
ხარაგაული,63,ვარძიის,2022
ხარაგაული,63,ვახანის,2023
ხარაგაული,63,ვერტყვიჭალის,2024
ხარაგაული,63,ზვარეს,2025
ხარაგაული,63,კაცხის,2026
ხარაგაული,63,კიცხის,2027
ხარაგაული,63,ლაშის,2028
ხარაგაული,63,ლეღვანის,2029
ხარაგაული,63,მარელისის,2030
ხარაგაული,63,მოლითის,2031
ხარაგაული,63,ნადაბურის,2032
ხარაგაული,63,საღანძილის,2033
ხარაგაული,63,უბისის,2034
ხარაგაული,63,ღორეშის,2035
ხარაგაული,63,წიფის,2036
ხარაგაული,63,წყალაფორეთის,2037
ხარაგაული,63,ხევის,2038
ხარაგაული,63,ხიდრის,2039
ხარაგაული,63,ხუნევის,2040
ხაშური,64,1,2041
ხაშური,64,2,2042
ხაშური,64,4,2043
ხაშური,64,5,2044
ხაშური,64,6,2045
ხაშური,64,7,2046
ხაშური,64,8,2047
ხაშური,64,9,2048
ხაშური,64,14,2049
ხაშური,64,აბისის,2050
ხაშური,64,ალის,2051
ხაშური,64,აძვისის,2052
ხაშური,64,ბეკმის,2053
ხაშური,64,ბეღლითის,2054
ხაშური,64,ბრილის,2055
ხაშური,64,ბროლოსნის,2056
ხაშური,64,გომის,2057
ხაშური,64,ვაყის,2058
ხაშური,64,ზვარის,2059
ხაშური,64,თამარაშენის,2060
ხაშური,64,"ილია ჭავჭავაძის",2061
ხაშური,64,მახატბერის,2062
ხაშური,64,მოხისის,2063
ხაშური,64,ნაბახტევის,2064
ხაშური,64,ოსიაურის,2065
ხაშური,64,ოძისის,2066
ხაშური,64,სატივის,2067
ხაშური,64,"სურამის 1",2068
ხაშური,64,"სურამის 2",2069
ხაშური,64,"სურამის 3",2070
ხაშური,64,"სურამის 4",2071
ხაშური,64,"სურამის რუსული სკოლა",2072
ხაშური,64,ტეზრის,2073
ხაშური,64,ტკოცის,2074
ხაშური,64,ფლევის,2075
ხაშური,64,ქემფრის,2076
ხაშური,64,"ქვემო გომის",2077
ხაშური,64,ქვიშხეთის,2078
ხაშური,64,"ქვიშხეთის 1",2079
ხაშური,64,ქინძათის,2080
ხაშური,64,ცხრამუხის,2081
ხაშური,64,წაღვლის,2082
ხაშური,64,წაჩხურას,2083
ხაშური,64,წრომის,2084
ხაშური,64,ხცისის,2085
ხაშური,64,3,2086
ხაშური,64,"დიმიტრი ყიფიანის",2087
ხელვაჩაური,65,1,2088
ხელვაჩაური,65,3,2089
ხელვაჩაური,65,აგარის,2090
ხელვაჩაური,65,აჭარისაღმართის,2091
ხელვაჩაური,65,აჭარისწყლის,2092
ხელვაჩაური,65,ახალსოფლის,2093
ხელვაჩაური,65,ახალშენის,2094
ხელვაჩაური,65,"ახალშენის 1",2095
ხელვაჩაური,65,"ახალშენის 2",2096
ხელვაჩაური,65,ახოს,2097
ხელვაჩაური,65,განთიადის,2098
ხელვაჩაური,65,ერგეს,2099
ხელვაჩაური,65,"ზედა განთიადის",2100
ხელვაჩაური,65,"ზედა თხილნარის",2101
ხელვაჩაური,65,"ზედა ჩხუტუნეთის",2102
ხელვაჩაური,65,"ზემო ახალშენის",2103
ხელვაჩაური,65,"ზემო წინსვლის",2104
ხელვაჩაური,65,თხილნარის,2105
ხელვაჩაური,65,"თხილნარის 1",2106
ხელვაჩაური,65,"თხილნარის 2",2107
ხელვაჩაური,65,კირნათის,2108
ხელვაჩაური,65,მარადიდის,2109
ხელვაჩაური,65,"მატათა მოციქულის",2110
ხელვაჩაური,65,მახვილაურის,2111
ხელვაჩაური,65,მახინჯაურის,2112
ხელვაჩაური,65,"სალიბაურის 1",2113
ხელვაჩაური,65,"სალიბაურის 2",2114
ხელვაჩაური,65,საჩინოს,2115
ხელვაჩაური,65,უჩხითის,2116
ხელვაჩაური,65,ფერიის,2117
ხელვაჩაური,65,ფურტიოს,2118
ხელვაჩაური,65,ქედის,2119
ხელვაჩაური,65,ქედქედის,2120
ხელვაჩაური,65,"ქვემო მახოს",2121
ხელვაჩაური,65,ყოროლისთავის,2122
ხელვაჩაური,65,ჩელტის,2123
ხელვაჩაური,65,ჩიქუნეთის,2124
ხელვაჩაური,65,ჩხუტუნეთის,2125
ხელვაჩაური,65,წინსვლის,2126
ხელვაჩაური,65,ჭარნალის,2127
ხობი,66,1,2128
ხობი,66,2,2129
ხობი,66,3,2130
ხობი,66,არეა,2131
ხობი,66,"ახალი ხიბულის 1",2132
ხობი,66,"ახალი ხიბულის 2",2133
ხობი,66,ახალსოფლის,2134
ხობი,66,ბიის,2135
ხობი,66,გურიფულის,2136
ხობი,66,"ზემო ქვალონის",2137
ხობი,66,თორსის,2138
ხობი,66,"მეორე გურიფულის",2139
ხობი,66,ნოჯიხევის,2140
ხობი,66,"ნოჯიხევის 1",2141
ხობი,66,"ნოჯიხევის 2",2142
ხობი,66,"პატარა ფოთის",2143
ხობი,66,"პირველი მაისის",2144
ხობი,66,"პირველი ხორგის",2145
ხობი,66,საბაზო,2146
ხობი,66,"საჯიჯაოს 1",2147
ხობი,66,ქარიატის,2148
ხობი,66,"ქვედა ქვალონის 1",2149
ხობი,66,"ქვემო ქვალონის 1",2150
ხობი,66,"ქვემო ქვალონის 2",2151
ხობი,66,ყულევის,2152
ხობი,66,შავღელის,2153
ხობი,66,"შუა ხორგის",2154
ხობი,66,"ძველი ხიბულის",2155
ხობი,66,ჭალადიდის,2156
ხობი,66,ხამისკურის,2157
ხობი,66,ხობის,2158
ხონი,67,1,2159
ხონი,67,2,2160
ხონი,67,3,2161
ხონი,67,4,2162
ხონი,67,ახალბედისეულის,2163
ხონი,67,ახალშენის,2164
ხონი,67,გიმნაზია,2165
ხონი,67,გორდის,2166
ხონი,67,გუბის,2167
ხონი,67,დედალაურის,2168
ხონი,67,"დიდი კუხის",2169
ხონი,67,ივანდიდის,2170
ხონი,67,კონტუათის,2171
ხონი,67,კუხის,2172
ხონი,67,"ლუკა ჩომახიძის",2173
ხონი,67,მათხოჯის,2174
ხონი,67,"მალხაზ აბაშიძის",2175
ხონი,67,ნამაშევის,2176
ხონი,67,ნახახულევის,2177
ხონი,67,"პატარა ჯიხაიშის",2178
ხონი,67,როხის,2179
ხონი,67,საწულუკიძეოს,2180
ხონი,67,სუხჩის,2181
ხონი,67,"ტექნიკური შემოქმედების გიმნაზია",2182
ხონი,67,ქუტირის,2183
ხონი,67,"ჩაის მეურნეობის",2184
ხონი,67,ძეძილეთის,2185
ხონი,67,წითელვარსკვლავის,2186
ხონი,67,ხიდის,2187
ხონი,67,ხონის,2188
ხულო,68,ბოძაურის,2189
ხულო,68,გორგაძეების,2190
ხულო,68,დიდაჭარის,2191
ხულო,68,დიოკნისის,2192
ხულო,68,"ზემო ვაშლოვნის",2193
ხულო,68,თაგოს,2194
ხულო,68,ირემაძეების,2195
ხულო,68,მანიაკეთის,2196
ხულო,68,"ტბელ აბუსერიძის",2197
ხულო,68,ტუნაძეების,2198
ხულო,68,ფაჩხის,2199
ხულო,68,ქედლების,2200
ხულო,68,"ქვემო ვაშლოვნის",2201
ხულო,68,ჩაოს,2202
ხულო,68,წაბლანის,2203
